Datetime,T-C,RH-%,Tdew-C,windDirection,windSpeed-m/s,pressure-mbar,solarRadiation-W/m2,
12/4/2014 4:20,2.05,63.7,-4.1,209,0.8,1020.4,1,
12/4/2014 4:25,2.02,63.5,-4.17,250,1,1020.4,1,
12/4/2014 4:30,1.94,64,-4.15,208,0.3,1020.5,1,
12/4/2014 4:35,1.89,64.3,-4.13,202,0.3,1020.8,1,
12/4/2014 4:40,1.91,64.3,-4.11,226,0.5,1020.7,1,
12/4/2014 4:45,1.94,64.4,-4.06,222,0.5,1020.8,1,
12/4/2014 4:50,1.86,64.5,-4.12,188,0.8,1020.7,1,
12/4/2014 4:55,1.78,65,-4.09,211,0.5,1020.8,1,
12/4/2014 5:00,1.75,65.1,-4.1,229,0.5,1020.5,1,
12/4/2014 5:05,1.78,65.1,-4.07,234,0.8,1020.6,1,
12/4/2014 5:10,1.72,65.1,-4.13,233,0.8,1020.7,1,
12/4/2014 5:15,1.67,65.3,-4.14,220,0.5,1020.8,1,
12/4/2014 5:20,1.72,65.3,-4.09,216,0.8,1020.9,1,
12/4/2014 5:25,1.67,65.4,-4.12,211,0.5,1021.1,1,
12/4/2014 5:30,1.7,65.6,-4.05,194,0.8,1021.2,1,
12/4/2014 5:35,1.7,65.2,-4.13,188,1.3,1021.4,1,
12/4/2014 5:40,1.7,65.1,-4.15,194,1.8,1021.4,1,
12/4/2014 5:45,1.78,65,-4.09,195,1.5,1021.4,1,
12/4/2014 5:50,1.83,64.5,-4.15,201,1.5,1021.6,1,
12/4/2014 5:55,1.78,64.3,-4.24,191,0.8,1021.6,1,
12/4/2014 6:00,1.91,63.9,-4.2,201,1.3,1021.8,1,
12/4/2014 6:05,1.86,63.8,-4.26,187,0.5,1021.7,1,
12/4/2014 6:10,1.91,63.7,-4.24,204,0.5,1021.8,1,
12/4/2014 6:15,2.02,62.8,-4.32,197,1,1021.8,1,
12/4/2014 6:20,1.99,62.9,-4.33,194,0.8,1021.8,1,
12/4/2014 6:25,2.02,62.7,-4.34,197,1,1021.9,1,
12/4/2014 6:30,1.83,63.4,-4.38,198,0.3,1021.9,1,
12/4/2014 6:35,1.91,63.2,-4.34,188,0.5,1022,1,
12/4/2014 6:40,2.05,62.3,-4.4,188,1,1022.1,1,
12/4/2014 6:45,2.02,61.9,-4.51,192,1.3,1022.3,1,
12/4/2014 6:50,2.02,61.6,-4.58,198,1.3,1022.2,1,
12/4/2014 6:55,2.02,61.4,-4.62,197,1,1022.3,3,
12/4/2014 7:00,2.07,61,-4.66,192,1.5,1022.3,7,
12/4/2014 7:05,2.13,61.1,-4.58,192,1,1022.4,13,
12/4/2014 7:10,2.24,60.6,-4.59,192,1.3,1022.4,26,
12/4/2014 7:15,2.37,60.2,-4.55,191,1.3,1022.5,36,
12/4/2014 7:20,2.34,60,-4.62,195,1,1022.7,44,
12/4/2014 7:25,2.4,59.7,-4.63,187,0.5,1022.8,51,
12/4/2014 7:30,2.45,59.7,-4.59,195,0.5,1022.8,67,
12/4/2014 7:35,2.82,59.1,-4.37,192,0.8,1022.8,86,
12/4/2014 7:40,2.85,57.7,-4.66,185,1.3,1022.9,129,
12/4/2014 7:45,3.12,56.8,-4.61,195,1.3,1023.1,143,
12/4/2014 7:50,3.38,56.8,-4.37,202,1.3,1023.4,157,
12/4/2014 7:55,3.09,56.8,-4.64,198,1.5,1023.5,103,
12/4/2014 8:00,3.01,56.8,-4.72,191,1.8,1023.6,97,
12/4/2014 8:05,3.09,56.8,-4.64,197,1.3,1023.8,103,
12/4/2014 8:10,3.19,56.4,-4.64,213,1.3,1023.8,101,
12/4/2014 8:15,3.19,55.6,-4.83,201,1.8,1023.7,112,
12/4/2014 8:20,3.41,55.2,-4.72,205,1.3,1023.9,117,
12/4/2014 8:25,3.41,54,-5.01,208,0.8,1023.9,104,
12/4/2014 8:30,3.67,53.1,-4.99,206,1.5,1024.1,171,
12/4/2014 8:35,3.88,52.6,-4.92,223,1,1024.1,199,
12/4/2014 8:40,4.04,51.8,-4.97,232,1.3,1024,196,
12/4/2014 8:45,4.69,51.3,-4.5,225,0.8,1024.1,201,
12/4/2014 8:50,4.51,50.8,-4.79,190,0.8,1024.2,193,
12/4/2014 8:55,4.35,50.8,-4.94,206,1.3,1024.2,304,
12/4/2014 9:00,4.09,50.6,-5.24,194,1.8,1024.3,243,
12/4/2014 9:05,4.3,50.2,-5.15,198,1.5,1024.3,266,
12/4/2014 9:10,4.27,50.6,-5.07,191,1.8,1024.3,243,
12/4/2014 9:15,4.17,50.6,-5.16,201,2,1024.4,208,
12/4/2014 9:20,4.66,50.5,-4.73,192,0.5,1024.6,218,
12/4/2014 9:25,4.74,50.4,-4.69,192,1,1024.5,289,
12/4/2014 9:30,4.45,50.2,-5.01,223,1.8,1024.6,213,
12/4/2014 9:35,4.27,49,-5.49,191,2.5,1024.6,99,
12/4/2014 9:40,4.84,49.3,-4.89,222,1.3,1024.8,291,
12/4/2014 9:45,4.58,48.4,-5.37,202,2.3,1024.9,298,
12/4/2014 9:50,4.74,48.6,-5.17,199,2.5,1025,322,
12/4/2014 9:55,4.77,48.4,-5.19,222,2.3,1024.9,323,
12/4/2014 10:00,5.46,48.2,-4.61,218,1.3,1024.9,343,
12/4/2014 10:05,5.18,49.1,-4.63,191,2,1025.1,348,
12/4/2014 10:10,5.02,48.3,-4.99,218,2.3,1024.8,366,
12/4/2014 10:15,5.02,47.5,-5.21,248,3,1024.7,371,
12/4/2014 10:20,5.23,46.5,-5.3,219,2,1024.4,384,
12/4/2014 10:25,5.46,46.9,-4.97,240,2.5,1024.8,368,
12/4/2014 10:30,5.1,46.5,-5.42,232,3.3,1024.7,384,
12/4/2014 10:35,5.36,46.9,-5.07,254,3.8,1024.9,336,
12/4/2014 10:40,5.08,46.1,-5.55,243,3.8,1024.7,379,
12/4/2014 10:45,5.15,46.1,-5.48,251,4.5,1024.8,262,
12/4/2014 10:50,5.02,44.7,-6.01,246,4.3,1024.7,373,
12/4/2014 10:55,5.33,44.4,-5.81,272,3.3,1024.9,383,
12/4/2014 11:00,5.46,44.3,-5.72,247,4.3,1024.9,388,
12/4/2014 11:05,5.51,44.4,-5.65,256,3,1025,393,
12/4/2014 11:10,5.57,44.3,-5.62,260,4,1025,388,
12/4/2014 11:15,5.15,44.2,-6.04,256,5.3,1024.6,397,
12/4/2014 11:20,5.15,44,-6.1,247,5,1024.6,408,
12/4/2014 11:25,5.41,43.8,-5.92,256,5,1024.4,411,
12/4/2014 11:30,5.69,43.9,-5.63,254,5.3,1024.8,392,
12/4/2014 11:35,5.51,43.8,-5.83,257,4.3,1024.8,403,
12/4/2014 11:40,6.18,43.9,-5.19,264,3,1024.6,379,
12/4/2014 11:45,6.28,42.8,-5.43,260,2.5,1024.4,378,
12/4/2014 11:50,5.64,42.7,-6.04,250,3.3,1024.3,384,
12/4/2014 11:55,5.49,42.7,-6.18,250,4.3,1024.5,351,
12/4/2014 12:00,5.74,42.3,-6.07,258,3,1024.6,374,
12/4/2014 12:05,5.85,42.2,-6.01,284,3.3,1024.6,368,
12/4/2014 12:10,5.87,42.8,-5.8,275,2.8,1024.6,358,
12/4/2014 12:15,5.85,42.9,-5.79,264,4,1024.4,366,
12/4/2014 12:20,5.67,42.4,-6.11,243,4.8,1024.4,363,
12/4/2014 12:25,6.15,43.6,-5.3,246,3.3,1024.3,373,
12/4/2014 12:30,5.59,42.9,-6.03,278,4.8,1024.4,371,
12/4/2014 12:35,5.62,42.6,-6.09,305,4.5,1024.5,348,
12/4/2014 12:40,6.18,42.4,-5.64,303,4,1024.3,358,
12/4/2014 12:45,6.43,42.8,-5.29,264,3.5,1024.6,357,
12/4/2014 12:50,6.56,41.6,-5.55,251,1.8,1024.5,338,
12/4/2014 12:55,6.74,42.7,-5.04,256,2.5,1024.6,338,
12/4/2014 13:00,5.95,42.8,-5.73,261,3,1024.7,219,
12/4/2014 13:05,5.57,42.6,-6.14,281,4,1024.7,343,
12/4/2014 13:10,5.97,42.6,-5.77,286,2.8,1024.5,269,
12/4/2014 13:15,5.9,43.1,-5.68,307,3.3,1024.7,264,
12/4/2014 13:20,5.87,43.6,-5.56,267,3.5,1024.8,236,
12/4/2014 13:25,6.03,42.2,-5.84,293,3.5,1024.9,262,
12/4/2014 13:30,5.72,42.6,-6,286,3.5,1024.9,226,
12/4/2014 13:35,5.69,42.7,-6,299,4.3,1024.9,238,
12/4/2014 13:40,5.92,42.7,-5.79,299,3.8,1024.9,273,
12/4/2014 13:45,6.1,42.4,-5.72,298,2.8,1025.2,199,
12/4/2014 13:50,6.38,43.3,-5.19,256,3,1025.4,143,
12/4/2014 13:55,6.51,41.5,-5.63,264,2.5,1025.4,212,
12/4/2014 14:00,5.72,42.2,-6.12,285,4.5,1025.2,233,
12/4/2014 14:05,5.64,42.5,-6.1,286,6,1025.2,257,
12/4/2014 14:10,5.97,42.2,-5.9,291,4.8,1025.4,162,
12/4/2014 14:15,5.82,42.9,-5.82,303,4,1025.7,137,
12/4/2014 14:20,5.67,41.8,-6.29,324,3.3,1025.9,189,
12/4/2014 14:25,5.69,42,-6.21,307,2.8,1026,151,
12/4/2014 14:30,5.67,42.5,-6.08,282,3.8,1025.9,196,
12/4/2014 14:35,5.36,42.9,-6.23,282,4.8,1026,83,
12/4/2014 14:40,5.13,43.3,-6.32,284,4.5,1025.9,79,
12/4/2014 14:45,5.36,43.1,-6.17,309,5,1025.9,164,
12/4/2014 14:50,5.39,42.7,-6.27,305,4.3,1026,91,
12/4/2014 14:55,5.26,42.8,-6.36,291,3.5,1026.1,97,
12/4/2014 15:00,5.44,42.7,-6.22,299,4.3,1026.2,119,
12/4/2014 15:05,5.28,42.6,-6.4,291,4,1026.2,106,
12/4/2014 15:10,5.23,43,-6.32,299,3.8,1026.4,83,
12/4/2014 15:15,5.18,44.2,-6.01,292,3.5,1026.5,34,
12/4/2014 15:20,4.87,44.7,-6.14,284,3.8,1026.4,33,
12/4/2014 15:25,4.9,45.2,-5.97,288,4,1026.5,33,
12/4/2014 15:30,4.79,45.1,-6.1,293,3.8,1026.6,29,
12/4/2014 15:35,4.69,45.9,-5.96,282,2.8,1026.8,26,
12/4/2014 15:40,4.71,45.9,-5.94,293,2.3,1027,21,
12/4/2014 15:45,4.61,45.9,-6.04,313,3,1027,16,
12/4/2014 15:50,4.53,46.1,-6.05,303,2.5,1027.1,11,
12/4/2014 15:55,4.32,46.5,-6.13,299,2.8,1027.2,7,
12/4/2014 16:00,4.22,46.8,-6.14,300,3.3,1027.3,3,
12/4/2014 16:05,4.09,47.2,-6.15,320,3.3,1027.3,1,
12/4/2014 16:10,4.12,47,-6.18,310,3.3,1027.6,1,
12/4/2014 16:15,4.09,46.3,-6.4,298,3,1027.7,1,
12/4/2014 16:20,4.04,45.3,-6.73,295,3,1027.7,1,
12/4/2014 16:25,3.98,44.8,-6.93,299,2.8,1027.7,1,
12/4/2014 16:30,3.96,45.1,-6.86,320,2.8,1027.9,1,
12/4/2014 16:35,3.91,44.6,-7.05,307,2.5,1028,1,
12/4/2014 16:40,3.49,47.5,-6.62,324,2.8,1028.3,1,
12/4/2014 16:45,3.09,50.4,-6.21,331,1.5,1028.5,1,
12/4/2014 16:50,2.96,51.3,-6.1,319,2.3,1028.6,1,
12/4/2014 16:55,2.85,51.9,-6.05,326,2,1028.6,1,
12/4/2014 17:00,2.74,52.5,-6,338,2.3,1028.8,1,
12/4/2014 17:05,2.69,52.9,-5.95,344,1,1028.9,1,
12/4/2014 17:10,2.61,53.1,-5.98,329,1,1028.9,1,
12/4/2014 17:15,2.56,53.2,-6,316,1.3,1029.1,1,
12/4/2014 17:20,2.66,53.5,-5.83,310,2,1029.2,1,
12/4/2014 17:25,2.45,53.7,-5.98,341,1.5,1029.3,1,
12/4/2014 17:30,2.34,54,-6.01,18,1,1029.5,1,
12/4/2014 17:35,2.21,54.2,-6.08,352,0.8,1029.4,1,
12/4/2014 17:40,2.24,53.8,-6.15,312,1.8,1029.4,1,
12/4/2014 17:45,2.29,53.4,-6.2,327,2.3,1029.7,1,
12/4/2014 17:50,2.16,53.5,-6.3,351,1.5,1029.9,1,
12/4/2014 17:55,1.97,54,-6.35,11,0.5,1030.1,1,
12/4/2014 18:00,1.97,54.4,-6.26,317,0.8,1029.9,1,
12/4/2014 18:05,1.99,54.6,-6.19,324,1.5,1030.1,1,
12/4/2014 18:10,1.91,55.2,-6.12,18,0.8,1030.4,1,
12/4/2014 18:15,1.7,55.6,-6.23,22,0.5,1030.5,1,
12/4/2014 18:20,1.78,55.1,-6.27,341,0.8,1030.4,1,
12/4/2014 18:25,1.7,55.1,-6.34,337,0.5,1030.6,1,
12/4/2014 18:30,1.56,55,-6.5,17,0.8,1030.8,1,
12/4/2014 18:35,1.48,55.3,-6.5,0,0.3,1030.6,1,
12/4/2014 18:40,1.51,54.8,-6.59,319,0.8,1030.4,1,
12/4/2014 18:45,1.48,54.6,-6.67,350,1.3,1030.6,1,
12/4/2014 18:50,1.43,55,-6.62,34,1,1031,1,
12/4/2014 18:55,1.32,54.7,-6.79,21,1,1030.8,1,
12/4/2014 19:00,1.29,55,-6.75,317,0.8,1030.8,1,
12/4/2014 19:05,1.23,55.1,-6.78,319,0.8,1031.1,1,
12/4/2014 19:10,1.13,55.2,-6.85,355,0.3,1031.2,1,
12/4/2014 19:15,1.02,55.3,-6.93,4,0.5,1031.2,1,
12/4/2014 19:20,0.96,55.6,-6.92,340,0.3,1031.2,1,
12/4/2014 19:25,0.96,55.6,-6.92,24,0.5,1031.4,1,
12/4/2014 19:30,0.93,54.9,-7.11,46,1,1031.4,1,
12/4/2014 19:35,0.91,54.5,-7.22,1,0.5,1031.3,1,
12/4/2014 19:40,0.88,55,-7.13,343,0.8,1031.3,1,
12/4/2014 19:45,0.91,54.7,-7.18,341,0.5,1031.3,1,
12/4/2014 19:50,0.85,54.5,-7.28,314,1.5,1031.4,1,
12/4/2014 19:55,0.77,54.5,-7.36,327,1,1031.4,1,
12/4/2014 20:00,0.71,54.6,-7.39,295,1,1031.4,1,
12/4/2014 20:05,0.63,54.7,-7.44,316,0.8,1031.6,1,
12/4/2014 20:10,0.58,54.9,-7.44,309,0.5,1031.6,1,
12/4/2014 20:15,0.55,54.7,-7.51,343,0.8,1031.4,1,
12/4/2014 20:20,0.58,54.5,-7.53,323,0.8,1031.6,1,
12/4/2014 20:25,0.44,54.4,-7.69,348,0.5,1031.7,1,
12/4/2014 20:30,0.33,54.5,-7.77,350,0.8,1031.8,1,
12/4/2014 20:35,0.33,54.2,-7.84,343,0.8,1031.7,1,
12/4/2014 20:40,0.33,54.2,-7.84,336,0.5,1031.9,1,
12/4/2014 20:45,0.25,54,-7.96,337,0.8,1032,1,
12/4/2014 20:50,0.19,54,-8.02,331,0.3,1032.2,1,
12/4/2014 20:55,0.13,54,-8.07,336,0.5,1032.1,1,
12/4/2014 21:00,0.22,53.6,-8.08,314,2.3,1032.2,1,
12/4/2014 21:05,0.13,54.1,-8.05,337,1,1032.4,1,
12/4/2014 21:10,0.05,54.1,-8.12,348,0.8,1032.4,1,
12/4/2014 21:15,0,55,-7.96,316,1.8,1032.3,1,
12/4/2014 21:20,-0.12,55.4,-7.98,314,0.3,1032.5,1,
12/4/2014 21:25,-0.17,55.5,-8,334,0.8,1032.6,1,
12/4/2014 21:30,-0.2,55.5,-8.03,312,0.3,1032.7,1,
12/4/2014 21:35,-0.26,55.5,-8.08,345,0.5,1032.6,1,
12/4/2014 21:40,-0.34,55.7,-8.11,314,0.5,1032.7,1,
12/4/2014 21:45,-0.37,55,-8.3,320,0.8,1032.8,1,
12/4/2014 21:50,-0.37,54.4,-8.44,343,1,1032.8,1,
12/4/2014 21:55,-0.4,54.4,-8.47,317,0.5,1032.9,1,
12/4/2014 22:00,-0.51,54.1,-8.65,13,0.5,1033,1,
12/4/2014 22:05,-0.68,53.7,-8.9,51,1,1033.1,1,
12/4/2014 22:10,-0.73,53.9,-8.9,350,0.3,1033,1,
12/4/2014 22:15,-0.76,53.4,-9.05,31,1,1033.1,1,
12/4/2014 22:20,-0.85,53.6,-9.08,18,0.8,1032.9,1,
12/4/2014 22:25,-0.82,53,-9.2,37,1,1033,1,
12/4/2014 22:30,-0.9,53.1,-9.25,35,1.5,1033.1,1,
12/4/2014 22:35,-0.9,53.2,-9.22,351,0.3,1033,1,
12/4/2014 22:40,-0.96,53.2,-9.28,41,0.3,1033,1,
12/4/2014 22:45,-1.04,53,-9.4,24,0.5,1033.2,1,
12/4/2014 22:50,-1.07,53,-9.43,20,0.3,1033.1,1,
12/4/2014 22:55,-1.04,52.7,-9.47,17,1,1033.2,1,
12/4/2014 23:00,-1.13,52.8,-9.53,18,0.3,1033,1,
12/4/2014 23:05,-1.18,53,-9.53,31,0.3,1033.3,1,
12/4/2014 23:10,-1.18,52.9,-9.56,3,0.3,1033.4,1,
12/4/2014 23:15,-1.18,52.6,-9.63,352,0.3,1033.3,1,
12/4/2014 23:20,-1.21,52.9,-9.58,331,0,1033.2,1,
12/4/2014 23:25,-1.16,52.7,-9.59,326,0.3,1033.4,1,
12/4/2014 23:30,-1.18,52.5,-9.65,344,0.3,1033.2,1,
12/4/2014 23:35,-1.21,52.6,-9.66,306,0.3,1033.3,1,
12/4/2014 23:40,-1.36,53.3,-9.63,11,0.3,1033.3,1,
12/4/2014 23:45,-1.3,53.2,-9.6,355,0.3,1033.4,1,
12/4/2014 23:50,-1.36,53.2,-9.65,306,0.3,1033.5,1,
12/4/2014 23:55,-1.41,52.6,-9.84,13,0.5,1033.5,1,
12/5/2014 0:00,-1.41,52.7,-9.82,340,0.5,1033.5,1,
12/5/2014 0:05,-1.41,53.2,-9.7,319,0.3,1033.6,1,
12/5/2014 0:10,-1.5,53.5,-9.71,338,0.3,1033.5,1,
12/5/2014 0:15,-1.44,53.7,-9.61,17,0.5,1033.6,1,
12/5/2014 0:20,-1.58,54.2,-9.62,13,0,1033.7,1,
12/5/2014 0:25,-1.58,55,-9.44,351,0.3,1033.7,1,
12/5/2014 0:30,-1.53,54.6,-9.48,340,1.5,1033.7,1,
12/5/2014 0:35,-1.53,55.1,-9.37,329,0.8,1033.8,1,
12/5/2014 0:40,-1.64,55,-9.49,323,0.3,1033.8,1,
12/5/2014 0:45,-1.61,55.5,-9.35,334,0,1033.9,1,
12/5/2014 0:50,-1.64,55.5,-9.38,323,0.5,1034,1,
12/5/2014 0:55,-1.73,54.9,-9.6,350,0.5,1034,1,
12/5/2014 1:00,-1.73,55.3,-9.51,306,0.8,1034.2,1,
12/5/2014 1:05,-1.81,55.5,-9.54,267,0.3,1034.2,1,
12/5/2014 1:10,-1.81,55.6,-9.51,303,0.5,1034.2,1,
12/5/2014 1:15,-1.87,55.8,-9.53,316,0.8,1034.3,1,
12/5/2014 1:20,-1.93,56.1,-9.51,307,1,1034.4,1,
12/5/2014 1:25,-1.99,56.1,-9.57,317,1.3,1034.5,1,
12/5/2014 1:30,-2.04,56.3,-9.57,295,0.8,1034.6,1,
12/5/2014 1:35,-2.16,56.6,-9.62,302,0.3,1034.5,1,
12/5/2014 1:40,-2.1,56.6,-9.56,319,1,1034.6,1,
12/5/2014 1:45,-2.13,56.3,-9.66,337,1,1034.7,1,
12/5/2014 1:50,-2.3,56.6,-9.75,355,0,1034.9,1,
12/5/2014 1:55,-2.22,56.6,-9.67,341,0.3,1034.8,1,
12/5/2014 2:00,-2.25,56.4,-9.75,298,0.5,1034.9,1,
12/5/2014 2:05,-2.3,56.6,-9.75,321,0,1035.1,1,
12/5/2014 2:10,-2.25,56.5,-9.72,300,0.3,1035.1,1,
12/5/2014 2:15,-2.3,56.3,-9.82,302,0.5,1035.1,1,
12/5/2014 2:20,-2.33,56.5,-9.8,319,1,1035.1,1,
12/5/2014 2:25,-2.36,56.6,-9.8,302,0.5,1035.1,1,
12/5/2014 2:30,-2.45,57,-9.8,321,0.3,1035.1,1,
12/5/2014 2:35,-2.51,57.2,-9.81,321,0,1035.3,1,
12/5/2014 2:40,-2.51,57.1,-9.83,314,0.5,1035.4,1,
12/5/2014 2:45,-2.54,57.3,-9.82,327,0.3,1035.3,1,
12/5/2014 2:50,-2.54,57.5,-9.77,319,0.8,1035.4,1,
12/5/2014 2:55,-2.54,57.5,-9.77,327,1,1035.6,1,
12/5/2014 3:00,-2.51,57.4,-9.77,314,1.3,1035.6,1,
12/5/2014 3:05,-2.57,57.3,-9.85,336,1.8,1035.4,1,
12/5/2014 3:10,-2.62,57.5,-9.85,327,0.8,1035.5,1,
12/5/2014 3:15,-2.6,57.9,-9.74,321,0.8,1035.5,1,
12/5/2014 3:20,-2.54,58.1,-9.64,336,1.5,1035.5,1,
12/5/2014 3:25,-2.54,59.3,-9.38,320,1,1035.6,1,
12/5/2014 3:30,-2.51,59.8,-9.25,323,0.8,1035.7,1,
12/5/2014 3:35,-2.68,60.1,-9.35,324,0.8,1035.5,1,
12/5/2014 3:40,-2.8,60,-9.48,336,1.3,1035.5,1,
12/5/2014 3:45,-2.83,59.9,-9.53,336,1.3,1035.7,1,
12/5/2014 3:50,-2.83,60.1,-9.49,333,0.8,1035.5,1,
12/5/2014 3:55,-2.83,60.1,-9.49,347,1.3,1035.6,1,
12/5/2014 4:00,-2.8,60.7,-9.33,307,1,1035.8,1,
12/5/2014 4:05,-2.77,60.7,-9.3,313,1.5,1035.9,1,
12/5/2014 4:10,-2.8,60.9,-9.29,299,2,1035.9,1,
12/5/2014 4:15,-2.77,61.2,-9.2,289,1.8,1036,1,
12/5/2014 4:20,-2.8,60.9,-9.29,293,1.8,1036.1,1,
12/5/2014 4:25,-2.77,60.8,-9.28,302,2.5,1036.2,1,
12/5/2014 4:30,-2.8,60.6,-9.35,291,2.3,1036.1,1,
12/5/2014 4:35,-2.86,60.5,-9.43,310,2.8,1036.2,1,
12/5/2014 4:40,-2.95,60.2,-9.58,299,2.3,1036.2,1,
12/5/2014 4:45,-2.92,59.9,-9.61,298,2.5,1036.3,1,
12/5/2014 4:50,-3.01,60.4,-9.59,316,2.3,1036,1,
12/5/2014 4:55,-3.01,60.2,-9.64,296,2.5,1036,1,
12/5/2014 5:00,-3.04,60.6,-9.58,300,2.3,1036.1,1,
12/5/2014 5:05,-3.06,60.4,-9.64,295,2.8,1036,1,
12/5/2014 5:10,-3.18,60.8,-9.67,303,2.3,1036.1,1,
12/5/2014 5:15,-3.21,61.1,-9.64,291,2,1035.9,1,
12/5/2014 5:20,-3.3,61.4,-9.66,303,2.5,1035.9,1,
12/5/2014 5:25,-3.3,61.6,-9.62,282,2,1036,1,
12/5/2014 5:30,-3.48,61.9,-9.73,275,1.8,1036.1,1,
12/5/2014 5:35,-3.42,61.9,-9.67,296,1.8,1036.1,1,
12/5/2014 5:40,-3.45,61.7,-9.74,299,2.3,1036.1,1,
12/5/2014 5:45,-3.51,62,-9.74,270,0.8,1036.2,1,
12/5/2014 5:50,-3.54,62,-9.77,295,2,1036.3,1,
12/5/2014 5:55,-3.6,61.4,-9.95,284,2,1036.2,1,
12/5/2014 6:00,-3.63,61.4,-9.97,303,2,1036.3,1,
12/5/2014 6:05,-3.51,61.4,-9.86,320,2.5,1036.3,1,
12/5/2014 6:10,-3.69,61.8,-9.95,310,1.3,1036.4,1,
12/5/2014 6:15,-3.54,61.7,-9.83,302,1.5,1036.4,1,
12/5/2014 6:20,-3.69,61.2,-10.07,274,1.5,1036.4,1,
12/5/2014 6:25,-3.78,61.3,-10.14,291,2,1036.5,1,
12/5/2014 6:30,-3.78,61.6,-10.08,302,3.3,1036.4,1,
12/5/2014 6:35,-3.81,62.1,-10,296,1.3,1036.5,1,
12/5/2014 6:40,-3.87,62.4,-10,307,1,1036.5,1,
12/5/2014 6:45,-3.84,62.8,-9.89,317,2,1036.4,1,
12/5/2014 6:50,-3.9,63,-9.91,305,1.8,1036.5,3,
12/5/2014 6:55,-3.9,63.3,-9.85,305,1.8,1036.4,4,
12/5/2014 7:00,-4.08,63.8,-9.92,320,1.8,1036.6,7,
12/5/2014 7:05,-3.87,64.3,-9.62,312,1,1036.7,13,
12/5/2014 7:10,-3.78,64.2,-9.55,307,1.3,1036.6,19,
12/5/2014 7:15,-3.51,64.1,-9.31,289,0.8,1036.7,27,
12/5/2014 7:20,-3.57,64.3,-9.33,292,1,1036.8,37,
12/5/2014 7:25,-3.6,64.6,-9.3,292,1.8,1036.9,48,
12/5/2014 7:30,-3.36,64.6,-9.07,302,1.5,1037,59,
12/5/2014 7:35,-3.39,64.7,-9.08,286,1.5,1037.2,69,
12/5/2014 7:40,-3.18,64.2,-8.98,274,1,1037.1,84,
12/5/2014 7:45,-3.27,65.2,-8.87,314,1.8,1037.2,96,
12/5/2014 7:50,-3.3,65.1,-8.92,316,2.3,1037.3,107,
12/5/2014 7:55,-3.24,65.7,-8.74,314,2.3,1037.4,117,
12/5/2014 8:00,-3.09,65.4,-8.66,312,2,1037.4,126,
12/5/2014 8:05,-2.95,64.1,-8.78,303,1.5,1037.4,136,
12/5/2014 8:10,-3.04,64.4,-8.81,316,2,1037.4,146,
12/5/2014 8:15,-2.98,65.5,-8.53,316,2.5,1037.5,156,
12/5/2014 8:20,-2.65,64.7,-8.38,317,2.3,1037.6,164,
12/5/2014 8:25,-2.57,65,-8.24,341,1.8,1037.5,174,
12/5/2014 8:30,-2.48,65,-8.15,309,2.3,1037.5,184,
12/5/2014 8:35,-2.33,64.7,-8.07,292,2.3,1037.4,194,
12/5/2014 8:40,-2.42,64.9,-8.12,300,2.5,1037.5,203,
12/5/2014 8:45,-1.9,64.4,-7.72,292,1.8,1037.5,212,
12/5/2014 8:50,-2.07,64.1,-7.94,289,2.3,1037.6,224,
12/5/2014 8:55,-1.76,63.7,-7.73,313,1.3,1037.7,231,
12/5/2014 9:00,-1.41,63.6,-7.42,331,1.3,1037.7,224,
12/5/2014 9:05,-1.44,63,-7.57,334,1,1037.5,258,
12/5/2014 9:10,-0.85,62.6,-7.09,334,0.5,1037.4,259,
12/5/2014 9:15,-0.82,61.3,-7.33,299,0.8,1037.4,264,
12/5/2014 9:20,-0.79,61.6,-7.24,270,1,1037.6,273,
12/5/2014 9:25,-0.37,60.2,-7.14,286,0.5,1037.5,288,
12/5/2014 9:30,-0.34,60.9,-6.96,317,1,1037.7,291,
12/5/2014 9:35,-0.4,62,-6.79,345,1.5,1037.6,297,
12/5/2014 9:40,0.41,61.1,-6.21,27,0.5,1037.5,291,
12/5/2014 9:45,0.47,60,-6.39,25,0.8,1037.4,223,
12/5/2014 9:50,0.25,61.1,-6.36,305,1.5,1037.4,314,
12/5/2014 9:55,0.69,60.2,-6.14,350,0.8,1037.3,324,
12/5/2014 10:00,1.56,60.2,-5.32,316,0.5,1037.2,314,
12/5/2014 10:05,1.51,59.9,-5.43,334,0.8,1037.2,334,
12/5/2014 10:10,1.32,58.5,-5.92,355,0.5,1037,341,
12/5/2014 10:15,1.67,60,-5.26,338,0.5,1036.9,346,
12/5/2014 10:20,2.5,57.9,-4.94,298,0,1037,352,
12/5/2014 10:25,2.56,59.1,-4.62,32,0.5,1036.9,358,
12/5/2014 10:30,2.29,59.5,-4.78,42,0.5,1036.6,357,
12/5/2014 10:35,2.93,59.2,-4.24,292,0.3,1036.4,364,
12/5/2014 10:40,2.45,59.2,-4.7,314,0.5,1036.3,372,
12/5/2014 10:45,2.93,58.7,-4.36,7,0.3,1036.3,374,
12/5/2014 10:50,2.5,60.7,-4.32,35,1.3,1036.2,378,
12/5/2014 10:55,2.4,61,-4.35,3,1.5,1036.1,379,
12/5/2014 11:00,2.85,61.7,-3.77,319,1,1036.1,381,
12/5/2014 11:05,3.64,60,-3.4,42,0.5,1035.9,378,
12/5/2014 11:10,2.8,62,-3.75,58,1.3,1035.8,383,
